"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1414",2007-02-01,"23:33:00","1.456","0.212","241.190","6.000","0.000","0.000",18
"1415",2007-02-01,"23:34:00","1.456","0.214","241.380","6.000","0.000","0.000",18
"1416",2007-02-01,"23:35:00","1.456","0.214","241.420","6.000","0.000","0.000",17
"1417",2007-02-01,"23:36:00","1.410","0.152","241.130","5.800","0.000","0.000",18
"1418",2007-02-01,"23:37:00","1.344","0.000","241.960","5.400","0.000","0.000",18
"1419",2007-02-01,"23:38:00","1.304","0.000","242.200","5.400","0.000","0.000",18
"1420",2007-02-01,"23:39:00","1.310","0.000","242.870","5.400","0.000","0.000",18
"1421",2007-02-01,"23:40:00","1.316","0.000","243.350","5.400","0.000","0.000",18
"1422",2007-02-01,"23:41:00","1.310","0.000","242.870","5.400","0.000","0.000",18
"1423",2007-02-01,"23:42:00","1.312","0.000","243.030","5.400","0.000","0.000",18
"1424",2007-02-01,"23:43:00","1.314","0.000","243.190","5.400","0.000","0.000",19
"1425",2007-02-01,"23:44:00","1.350","0.000","243.250","5.400","0.000","0.000",18
"1426",2007-02-01,"23:45:00","1.494","0.000","242.580","6.000","0.000","0.000",18
"1427",2007-02-01,"23:46:00","1.388","0.000","242.460","5.600","0.000","0.000",18
"1428",2007-02-01,"23:47:00","1.442","0.000","242.350","5.800","0.000","0.000",18
"1429",2007-02-01,"23:48:00","1.480","0.000","242.330","6.000","0.000","0.000",18
"1430",2007-02-01,"23:49:00","1.422","0.000","242.580","5.800","0.000","0.000",18
"1431",2007-02-01,"23:50:00","1.314","0.000","242.810","5.400","0.000","0.000",18
"1432",2007-02-01,"23:51:00","1.318","0.000","243.270","5.400","0.000","0.000",18
"1433",2007-02-01,"23:52:00","1.328","0.000","244.070","5.400","0.000","0.000",18
"1434",2007-02-01,"23:53:00","1.326","0.000","243.920","5.400","0.000","0.000",18
"1435",2007-02-01,"23:54:00","1.326","0.000","243.970","5.400","0.000","0.000",18
"1436",2007-02-01,"23:55:00","1.318","0.000","243.200","5.400","0.000","0.000",18
"1437",2007-02-01,"23:56:00","1.316","0.000","243.040","5.400","0.000","0.000",19
"1438",2007-02-01,"23:57:00","1.316","0.000","243.070","5.400","0.000","0.000",18
"1439",2007-02-01,"23:58:00","1.320","0.000","243.260","5.400","0.000","0.000",18
"1440",2007-02-01,"23:59:00","1.320","0.000","243.280","5.400","0.000","0.000",18
"1441",2007-02-02,"00:00:00","1.314","0.000","242.770","5.400","0.000","0.000",18
"1442",2007-02-02,"00:01:00","1.410","0.088","242.540","5.800","0.000","0.000",18
"1443",2007-02-02,"00:02:00","1.416","0.114","242.220","5.800","0.000","0.000",18
"1444",2007-02-02,"00:03:00","1.412","0.114","242.160","5.800","0.000","0.000",18
"1445",2007-02-02,"00:04:00","1.410","0.114","242.060","5.800","0.000","0.000",18
"1446",2007-02-02,"00:05:00","1.400","0.110","241.390","5.800","0.000","0.000",18
"1447",2007-02-02,"00:06:00","1.412","0.116","242.540","5.800","0.000","0.000",18
"1448",2007-02-02,"00:07:00","1.418","0.120","243.340","5.800","0.000","0.000",18
"1449",2007-02-02,"00:08:00","1.418","0.120","243.400","5.800","0.000","0.000",18
"1450",2007-02-02,"00:09:00","1.480","0.186","243.170","6.000","0.000","0.000",18
"1451",2007-02-02,"00:10:00","1.484","0.222","242.710","6.200","0.000","0.000",18
"1452",2007-02-02,"00:11:00","1.484","0.222","242.740","6.200","0.000","0.000",18
"1453",2007-02-02,"00:12:00","1.482","0.220","242.710","6.000","0.000","0.000",18
"1454",2007-02-02,"00:13:00","1.484","0.222","243.070","6.200","0.000","0.000",18
"1455",2007-02-02,"00:14:00","1.484","0.222","243.080","6.000","0.000","0.000",18
"1456",2007-02-02,"00:15:00","1.480","0.222","243.020","6.000","0.000","0.000",18
"1457",2007-02-02,"00:16:00","1.430","0.154","242.800","5.800","0.000","0.000",18
"1458",2007-02-02,"00:17:00","1.378","0.084","242.430","5.600","0.000","0.000",18
"1459",2007-02-02,"00:18:00","1.380","0.084","242.770","5.600","0.000","0.000",18
"1460",2007-02-02,"00:19:00","1.380","0.084","242.750","5.600","0.000","0.000",18
"1461",2007-02-02,"00:20:00","1.370","0.076","242.360","5.600","0.000","0.000",18
"1462",2007-02-02,"00:21:00","1.308","0.000","242.490","5.400","0.000","0.000",18
"1463",2007-02-02,"00:22:00","1.308","0.000","242.470","5.400","0.000","0.000",18
"1464",2007-02-02,"00:23:00","1.308","0.000","242.370","5.400","0.000","0.000",18
"1465",2007-02-02,"00:24:00","1.302","0.000","241.930","5.400","0.000","0.000",18
"1466",2007-02-02,"00:25:00","1.168","0.000","242.110","5.000","0.000","0.000",17
"1467",2007-02-02,"00:26:00","0.228","0.000","243.670","1.000","0.000","0.000",0
"1468",2007-02-02,"00:27:00","0.228","0.000","243.960","1.000","0.000","0.000",0
"1469",2007-02-02,"00:28:00","0.230","0.000","244.930","1.000","0.000","0.000",0
"1470",2007-02-02,"00:29:00","0.230","0.000","244.900","1.000","0.000","0.000",0
"1471",2007-02-02,"00:30:00","0.228","0.000","244.560","1.000","0.000","0.000",0
"1472",2007-02-02,"00:31:00","0.228","0.000","244.160","1.000","0.000","0.000",0
"1473",2007-02-02,"00:32:00","0.228","0.000","243.810","1.000","0.000","0.000",0
"1474",2007-02-02,"00:33:00","0.228","0.000","244.160","1.000","0.000","0.000",0
"1475",2007-02-02,"00:34:00","0.230","0.000","244.780","1.000","0.000","0.000",0
"1476",2007-02-02,"00:35:00","0.230","0.000","244.710","1.000","0.000","0.000",0
"1477",2007-02-02,"00:36:00","0.228","0.000","244.460","1.000","0.000","0.000",0
"1478",2007-02-02,"00:37:00","0.226","0.000","243.650","1.000","0.000","0.000",0
"1479",2007-02-02,"00:38:00","0.226","0.000","243.130","1.000","0.000","0.000",0
"1480",2007-02-02,"00:39:00","0.226","0.000","243.170","1.000","0.000","0.000",0
"1481",2007-02-02,"00:40:00","0.224","0.000","242.420","1.000","0.000","0.000",0
"1482",2007-02-02,"00:41:00","0.310","0.078","241.840","1.400","0.000","0.000",0
"1483",2007-02-02,"00:42:00","0.332","0.118","241.410","1.400","0.000","0.000",0
"1484",2007-02-02,"00:43:00","0.330","0.122","242.380","1.400","0.000","0.000",0
"1485",2007-02-02,"00:44:00","0.330","0.122","242.380","1.400","0.000","0.000",0
"1486",2007-02-02,"00:45:00","0.328","0.124","242.270","1.400","0.000","0.000",0
"1487",2007-02-02,"00:46:00","0.326","0.124","242.330","1.400","0.000","0.000",0
"1488",2007-02-02,"00:47:00","0.326","0.124","242.760","1.400","0.000","0.000",0
"1489",2007-02-02,"00:48:00","0.324","0.122","242.320","1.400","0.000","0.000",0
"1490",2007-02-02,"00:49:00","0.322","0.122","242.160","1.400","0.000","0.000",0
"1491",2007-02-02,"00:50:00","0.322","0.124","242.370","1.400","0.000","0.000",0
"1492",2007-02-02,"00:51:00","0.322","0.128","243.120","1.400","0.000","0.000",0
"1493",2007-02-02,"00:52:00","0.320","0.126","242.940","1.400","0.000","0.000",0
"1494",2007-02-02,"00:53:00","0.384","0.190","242.600","1.800","0.000","0.000",0
"1495",2007-02-02,"00:54:00","0.394","0.226","241.720","1.800","0.000","0.000",0
"1496",2007-02-02,"00:55:00","0.394","0.224","241.740","1.800","0.000","0.000",0
"1497",2007-02-02,"00:56:00","0.334","0.140","241.900","1.400","0.000","0.000",0
"1498",2007-02-02,"00:57:00","0.300","0.092","242.280","1.200","0.000","0.000",0
"1499",2007-02-02,"00:58:00","0.300","0.094","242.520","1.200","0.000","0.000",0
"1500",2007-02-02,"00:59:00","0.296","0.092","241.910","1.200","0.000","0.000",0
"1501",2007-02-02,"01:00:00","0.390","0.214","241.980","1.800","0.000","0.000",0
"1502",2007-02-02,"01:01:00","0.378","0.216","241.960","1.800","0.000","1.000",0
"1503",2007-02-02,"01:02:00","0.376","0.218","242.100","1.800","0.000","2.000",0
"1504",2007-02-02,"01:03:00","0.376","0.216","242.040","1.800","0.000","1.000",0
"1505",2007-02-02,"01:04:00","0.340","0.160","241.940","1.600","0.000","1.000",0
"1506",2007-02-02,"01:05:00","0.306","0.108","241.480","1.400","0.000","2.000",0
"1507",2007-02-02,"01:06:00","0.306","0.108","241.590","1.400","0.000","1.000",0
"1508",2007-02-02,"01:07:00","0.306","0.108","241.510","1.400","0.000","2.000",0
"1509",2007-02-02,"01:08:00","0.306","0.108","241.740","1.400","0.000","1.000",0
"1510",2007-02-02,"01:09:00","0.306","0.112","242.430","1.400","0.000","1.000",0
"1511",2007-02-02,"01:10:00","0.308","0.114","242.920","1.400","0.000","2.000",0
"1512",2007-02-02,"01:11:00","0.306","0.112","242.710","1.400","0.000","1.000",0
"1513",2007-02-02,"01:12:00","0.306","0.112","242.680","1.400","0.000","1.000",0
"1514",2007-02-02,"01:13:00","0.308","0.120","244.080","1.400","0.000","2.000",0
"1515",2007-02-02,"01:14:00","0.306","0.120","244.060","1.400","0.000","1.000",0
"1516",2007-02-02,"01:15:00","0.306","0.118","243.980","1.400","0.000","1.000",0
"1517",2007-02-02,"01:16:00","0.304","0.118","243.670","1.400","0.000","2.000",0
"1518",2007-02-02,"01:17:00","0.302","0.116","243.380","1.400","0.000","1.000",0
"1519",2007-02-02,"01:18:00","0.300","0.112","242.750","1.200","0.000","1.000",0
"1520",2007-02-02,"01:19:00","0.300","0.112","242.740","1.200","0.000","2.000",0
"1521",2007-02-02,"01:20:00","0.296","0.108","241.400","1.200","0.000","1.000",0
"1522",2007-02-02,"01:21:00","0.372","0.186","241.410","1.800","0.000","1.000",0
"1523",2007-02-02,"01:22:00","0.406","0.242","241.470","2.000","0.000","1.000",0
"1524",2007-02-02,"01:23:00","0.400","0.240","241.090","1.800","0.000","1.000",0
"1525",2007-02-02,"01:24:00","0.400","0.244","241.630","1.800","0.000","2.000",0
"1526",2007-02-02,"01:25:00","0.398","0.242","241.520","1.800","0.000","1.000",0
"1527",2007-02-02,"01:26:00","0.396","0.242","241.570","1.800","0.000","1.000",0
"1528",2007-02-02,"01:27:00","0.394","0.242","241.420","1.800","0.000","1.000",0
"1529",2007-02-02,"01:28:00","0.392","0.244","241.690","1.800","0.000","1.000",0
"1530",2007-02-02,"01:29:00","0.390","0.242","241.490","1.800","0.000","2.000",0
"1531",2007-02-02,"01:30:00","0.388","0.242","241.410","1.800","0.000","1.000",0
"1532",2007-02-02,"01:31:00","0.358","0.188","241.430","1.600","0.000","1.000",0
"1533",2007-02-02,"01:32:00","0.318","0.122","241.820","1.400","0.000","0.000",0
"1534",2007-02-02,"01:33:00","0.316","0.122","241.820","1.400","0.000","0.000",0
"1535",2007-02-02,"01:34:00","0.318","0.122","242.190","1.400","0.000","0.000",0
"1536",2007-02-02,"01:35:00","0.318","0.124","242.580","1.400","0.000","0.000",0
"1537",2007-02-02,"01:36:00","0.254","0.000","242.620","1.000","0.000","0.000",0
"1538",2007-02-02,"01:37:00","0.222","0.000","241.760","1.000","0.000","0.000",0
"1539",2007-02-02,"01:38:00","0.312","0.086","241.290","1.400","0.000","0.000",0
"1540",2007-02-02,"01:39:00","0.298","0.090","241.470","1.200","0.000","0.000",0
"1541",2007-02-02,"01:40:00","0.300","0.090","241.570","1.200","0.000","0.000",0
"1542",2007-02-02,"01:41:00","0.300","0.092","241.950","1.200","0.000","0.000",0
"1543",2007-02-02,"01:42:00","0.298","0.092","241.810","1.200","0.000","0.000",0
"1544",2007-02-02,"01:43:00","0.296","0.090","241.830","1.200","0.000","0.000",0
"1545",2007-02-02,"01:44:00","0.296","0.092","242.270","1.200","0.000","0.000",0
"1546",2007-02-02,"01:45:00","0.296","0.094","242.560","1.200","0.000","0.000",0
"1547",2007-02-02,"01:46:00","0.294","0.094","242.740","1.200","0.000","0.000",0
"1548",2007-02-02,"01:47:00","0.294","0.096","243.060","1.200","0.000","0.000",0
"1549",2007-02-02,"01:48:00","0.272","0.062","243.210","1.200","0.000","0.000",0
"1550",2007-02-02,"01:49:00","0.224","0.000","243.080","1.000","0.000","0.000",0
"1551",2007-02-02,"01:50:00","0.224","0.000","242.610","1.000","0.000","0.000",0
"1552",2007-02-02,"01:51:00","0.224","0.000","242.350","1.000","0.000","0.000",0
"1553",2007-02-02,"01:52:00","0.222","0.000","242.050","1.000","0.000","0.000",0
"1554",2007-02-02,"01:53:00","0.222","0.000","241.820","1.000","0.000","0.000",0
"1555",2007-02-02,"01:54:00","0.224","0.000","242.440","1.000","0.000","0.000",0
"1556",2007-02-02,"01:55:00","0.224","0.000","242.400","1.000","0.000","0.000",0
"1557",2007-02-02,"01:56:00","0.222","0.000","242.070","1.000","0.000","0.000",0
"1558",2007-02-02,"01:57:00","0.220","0.000","240.970","1.000","0.000","0.000",0
"1559",2007-02-02,"01:58:00","0.220","0.000","241.300","1.000","0.000","0.000",0
"1560",2007-02-02,"01:59:00","0.220","0.000","240.920","1.000","0.000","0.000",0
"1561",2007-02-02,"02:00:00","0.220","0.000","241.160","1.000","0.000","0.000",0
"1562",2007-02-02,"02:01:00","0.262","0.000","242.710","1.200","0.000","0.000",0
"1563",2007-02-02,"02:02:00","0.338","0.130","243.460","1.400","0.000","0.000",0
"1564",2007-02-02,"02:03:00","0.334","0.132","243.880","1.400","0.000","0.000",0
"1565",2007-02-02,"02:04:00","0.332","0.130","243.730","1.400","0.000","0.000",0
"1566",2007-02-02,"02:05:00","0.330","0.130","243.460","1.400","0.000","0.000",0
"1567",2007-02-02,"02:06:00","0.328","0.130","243.530","1.400","0.000","0.000",0
"1568",2007-02-02,"02:07:00","0.326","0.128","243.190","1.400","0.000","0.000",0
"1569",2007-02-02,"02:08:00","0.326","0.128","243.140","1.400","0.000","0.000",0
"1570",2007-02-02,"02:09:00","0.324","0.130","243.520","1.400","0.000","0.000",0
"1571",2007-02-02,"02:10:00","0.324","0.134","244.220","1.400","0.000","0.000",0
"1572",2007-02-02,"02:11:00","0.324","0.132","243.850","1.400","0.000","0.000",0
"1573",2007-02-02,"02:12:00","0.322","0.130","243.560","1.400","0.000","0.000",0
"1574",2007-02-02,"02:13:00","0.322","0.132","244.140","1.400","0.000","0.000",0
"1575",2007-02-02,"02:14:00","0.322","0.132","244.160","1.400","0.000","0.000",0
"1576",2007-02-02,"02:15:00","0.322","0.132","243.910","1.400","0.000","0.000",0
"1577",2007-02-02,"02:16:00","0.278","0.070","243.780","1.200","0.000","0.000",0
"1578",2007-02-02,"02:17:00","0.226","0.000","244.250","1.000","0.000","0.000",0
"1579",2007-02-02,"02:18:00","0.230","0.000","245.380","1.000","0.000","0.000",0
"1580",2007-02-02,"02:19:00","0.230","0.000","246.100","1.000","0.000","0.000",0
"1581",2007-02-02,"02:20:00","0.232","0.000","246.570","1.000","0.000","0.000",0
"1582",2007-02-02,"02:21:00","0.232","0.000","246.390","1.000","0.000","0.000",0
"1583",2007-02-02,"02:22:00","0.306","0.084","245.730","1.400","0.000","0.000",0
"1584",2007-02-02,"02:23:00","0.306","0.106","245.240","1.400","0.000","0.000",0
"1585",2007-02-02,"02:24:00","0.306","0.106","245.160","1.400","0.000","0.000",0
"1586",2007-02-02,"02:25:00","0.306","0.106","244.960","1.200","0.000","0.000",0
"1587",2007-02-02,"02:26:00","0.306","0.106","245.060","1.400","0.000","0.000",0
"1588",2007-02-02,"02:27:00","0.304","0.106","245.080","1.200","0.000","0.000",0
"1589",2007-02-02,"02:28:00","0.302","0.104","244.640","1.200","0.000","0.000",0
"1590",2007-02-02,"02:29:00","0.300","0.102","244.230","1.200","0.000","0.000",0
"1591",2007-02-02,"02:30:00","0.298","0.102","244.340","1.200","0.000","0.000",0
"1592",2007-02-02,"02:31:00","0.300","0.104","244.770","1.200","0.000","0.000",0
"1593",2007-02-02,"02:32:00","0.274","0.066","245.350","1.200","0.000","0.000",0
"1594",2007-02-02,"02:33:00","0.228","0.000","244.940","1.000","0.000","0.000",0
"1595",2007-02-02,"02:34:00","0.226","0.000","243.890","1.000","0.000","0.000",0
"1596",2007-02-02,"02:35:00","0.226","0.000","243.790","1.000","0.000","0.000",0
"1597",2007-02-02,"02:36:00","0.228","0.000","244.720","1.000","0.000","0.000",0
"1598",2007-02-02,"02:37:00","0.228","0.000","244.870","1.000","0.000","0.000",0
"1599",2007-02-02,"02:38:00","0.228","0.000","244.820","1.000","0.000","0.000",0
"1600",2007-02-02,"02:39:00","0.228","0.000","244.650","1.000","0.000","0.000",0
"1601",2007-02-02,"02:40:00","0.226","0.000","243.870","1.000","0.000","0.000",0
"1602",2007-02-02,"02:41:00","0.226","0.000","243.550","1.000","0.000","0.000",0
"1603",2007-02-02,"02:42:00","0.338","0.114","243.690","1.600","0.000","0.000",0
"1604",2007-02-02,"02:43:00","0.338","0.134","244.630","1.400","0.000","0.000",0
"1605",2007-02-02,"02:44:00","0.334","0.136","244.630","1.400","0.000","0.000",0
"1606",2007-02-02,"02:45:00","0.334","0.136","244.710","1.400","0.000","0.000",0
"1607",2007-02-02,"02:46:00","0.332","0.134","244.650","1.400","0.000","0.000",0
"1608",2007-02-02,"02:47:00","0.330","0.136","245.050","1.400","0.000","0.000",0
"1609",2007-02-02,"02:48:00","0.328","0.132","244.390","1.400","0.000","0.000",0
"1610",2007-02-02,"02:49:00","0.328","0.132","244.290","1.400","0.000","0.000",0
"1611",2007-02-02,"02:50:00","0.326","0.132","244.340","1.400","0.000","0.000",0
"1612",2007-02-02,"02:51:00","0.324","0.130","243.980","1.400","0.000","0.000",0
"1613",2007-02-02,"02:52:00","0.324","0.132","244.190","1.400","0.000","0.000",0
"1614",2007-02-02,"02:53:00","0.322","0.128","243.590","1.400","0.000","0.000",0
"1615",2007-02-02,"02:54:00","0.322","0.132","244.430","1.400","0.000","0.000",0
"1616",2007-02-02,"02:55:00","0.322","0.132","244.090","1.400","0.000","0.000",0
"1617",2007-02-02,"02:56:00","0.296","0.094","243.410","1.200","0.000","0.000",0
"1618",2007-02-02,"02:57:00","0.224","0.000","243.090","1.000","0.000","0.000",0
"1619",2007-02-02,"02:58:00","0.226","0.000","243.430","1.000","0.000","0.000",0
"1620",2007-02-02,"02:59:00","0.224","0.000","243.150","1.000","0.000","0.000",0
"1621",2007-02-02,"03:00:00","0.226","0.000","243.890","1.000","0.000","0.000",0
"1622",2007-02-02,"03:01:00","0.226","0.000","244.150","1.000","0.000","0.000",0
"1623",2007-02-02,"03:02:00","0.226","0.000","243.940","1.000","0.000","0.000",0
"1624",2007-02-02,"03:03:00","0.226","0.000","243.730","1.000","0.000","0.000",0
"1625",2007-02-02,"03:04:00","0.224","0.000","243.080","1.000","0.000","0.000",0
"1626",2007-02-02,"03:05:00","0.226","0.000","243.410","1.000","0.000","0.000",0
"1627",2007-02-02,"03:06:00","0.268","0.000","243.940","1.200","0.000","0.000",0
"1628",2007-02-02,"03:07:00","0.304","0.102","244.250","1.200","0.000","0.000",0
"1629",2007-02-02,"03:08:00","0.304","0.100","243.950","1.200","0.000","0.000",0
"1630",2007-02-02,"03:09:00","0.304","0.098","243.680","1.200","0.000","0.000",0
"1631",2007-02-02,"03:10:00","0.302","0.100","243.830","1.200","0.000","0.000",0
"1632",2007-02-02,"03:11:00","0.300","0.098","243.410","1.200","0.000","0.000",0
"1633",2007-02-02,"03:12:00","0.298","0.094","242.850","1.200","0.000","0.000",0
"1634",2007-02-02,"03:13:00","0.298","0.098","243.440","1.200","0.000","0.000",0
"1635",2007-02-02,"03:14:00","0.296","0.096","243.180","1.200","0.000","0.000",0
"1636",2007-02-02,"03:15:00","0.296","0.096","243.200","1.200","0.000","0.000",0
"1637",2007-02-02,"03:16:00","0.284","0.080","242.890","1.200","0.000","0.000",0
"1638",2007-02-02,"03:17:00","0.224","0.000","242.680","1.000","0.000","0.000",0
"1639",2007-02-02,"03:18:00","0.224","0.000","243.180","1.000","0.000","0.000",0
"1640",2007-02-02,"03:19:00","0.226","0.000","243.350","1.000","0.000","0.000",0
"1641",2007-02-02,"03:20:00","0.226","0.000","244.000","1.000","0.000","0.000",0
"1642",2007-02-02,"03:21:00","0.226","0.000","244.090","1.000","0.000","0.000",0
"1643",2007-02-02,"03:22:00","0.302","0.072","243.940","1.400","0.000","0.000",0
"1644",2007-02-02,"03:23:00","0.338","0.130","243.900","1.400","0.000","0.000",0
"1645",2007-02-02,"03:24:00","0.334","0.132","244.170","1.400","0.000","0.000",0
"1646",2007-02-02,"03:25:00","0.334","0.132","244.400","1.400","0.000","0.000",0
"1647",2007-02-02,"03:26:00","0.332","0.132","244.440","1.400","0.000","0.000",0
"1648",2007-02-02,"03:27:00","0.376","0.180","244.690","1.800","0.000","0.000",0
"1649",2007-02-02,"03:28:00","0.414","0.268","245.490","2.000","0.000","0.000",0
"1650",2007-02-02,"03:29:00","0.412","0.266","245.260","2.000","0.000","2.000",0
"1651",2007-02-02,"03:30:00","0.408","0.260","244.390","2.000","0.000","1.000",0
"1652",2007-02-02,"03:31:00","0.408","0.256","243.580","2.000","0.000","1.000",0
"1653",2007-02-02,"03:32:00","0.406","0.254","243.340","2.000","0.000","2.000",0
"1654",2007-02-02,"03:33:00","0.404","0.252","242.890","2.000","0.000","1.000",0
"1655",2007-02-02,"03:34:00","0.402","0.248","242.200","1.800","0.000","2.000",0
"1656",2007-02-02,"03:35:00","0.400","0.244","241.800","1.800","0.000","1.000",0
"1657",2007-02-02,"03:36:00","0.400","0.248","242.230","1.800","0.000","1.000",0
"1658",2007-02-02,"03:37:00","0.312","0.122","242.510","1.400","0.000","2.000",0
"1659",2007-02-02,"03:38:00","0.306","0.112","242.550","1.400","0.000","1.000",0
"1660",2007-02-02,"03:39:00","0.306","0.114","242.930","1.400","0.000","2.000",0
"1661",2007-02-02,"03:40:00","0.308","0.118","243.820","1.400","0.000","1.000",0
"1662",2007-02-02,"03:41:00","0.308","0.118","244.100","1.400","0.000","1.000",0
"1663",2007-02-02,"03:42:00","0.306","0.118","243.840","1.400","0.000","2.000",0
"1664",2007-02-02,"03:43:00","0.302","0.112","242.680","1.200","0.000","1.000",0
"1665",2007-02-02,"03:44:00","0.300","0.110","242.240","1.200","0.000","1.000",0
"1666",2007-02-02,"03:45:00","0.300","0.108","241.900","1.200","0.000","1.000",0
"1667",2007-02-02,"03:46:00","0.300","0.110","242.350","1.200","0.000","2.000",0
"1668",2007-02-02,"03:47:00","0.300","0.112","242.660","1.200","0.000","1.000",0
"1669",2007-02-02,"03:48:00","0.298","0.112","242.720","1.200","0.000","1.000",0
"1670",2007-02-02,"03:49:00","0.298","0.108","242.040","1.200","0.000","1.000",0
"1671",2007-02-02,"03:50:00","0.296","0.108","241.850","1.200","0.000","2.000",0
"1672",2007-02-02,"03:51:00","0.390","0.216","242.220","1.800","0.000","1.000",0
"1673",2007-02-02,"03:52:00","0.372","0.216","242.220","1.800","0.000","1.000",0
"1674",2007-02-02,"03:53:00","0.372","0.214","241.990","1.800","0.000","1.000",0
"1675",2007-02-02,"03:54:00","0.370","0.214","242.130","1.800","0.000","2.000",0
"1676",2007-02-02,"03:55:00","0.370","0.214","242.170","1.800","0.000","1.000",0
"1677",2007-02-02,"03:56:00","0.368","0.216","242.390","1.800","0.000","1.000",0
"1678",2007-02-02,"03:57:00","0.370","0.222","243.270","1.800","0.000","1.000",0
"1679",2007-02-02,"03:58:00","0.320","0.140","244.050","1.400","0.000","1.000",0
"1680",2007-02-02,"03:59:00","0.296","0.100","243.500","1.200","0.000","0.000",0
"1681",2007-02-02,"04:00:00","0.292","0.092","243.060","1.200","0.000","0.000",0
"1682",2007-02-02,"04:01:00","0.224","0.000","242.220","1.000","0.000","0.000",0
"1683",2007-02-02,"04:02:00","0.278","0.000","242.720","1.200","0.000","0.000",0
"1684",2007-02-02,"04:03:00","0.336","0.126","242.930","1.400","0.000","0.000",0
"1685",2007-02-02,"04:04:00","0.334","0.128","243.020","1.400","0.000","0.000",0
"1686",2007-02-02,"04:05:00","0.330","0.126","242.650","1.400","0.000","0.000",0
"1687",2007-02-02,"04:06:00","0.330","0.126","242.720","1.400","0.000","0.000",0
"1688",2007-02-02,"04:07:00","0.326","0.122","242.250","1.400","0.000","0.000",0
"1689",2007-02-02,"04:08:00","0.324","0.120","241.620","1.400","0.000","0.000",0
"1690",2007-02-02,"04:09:00","0.324","0.122","241.940","1.400","0.000","0.000",0
"1691",2007-02-02,"04:10:00","0.322","0.122","242.100","1.400","0.000","0.000",0
"1692",2007-02-02,"04:11:00","0.320","0.122","242.060","1.400","0.000","0.000",0
"1693",2007-02-02,"04:12:00","0.320","0.122","242.310","1.400","0.000","0.000",0
"1694",2007-02-02,"04:13:00","0.320","0.122","242.140","1.400","0.000","0.000",0
"1695",2007-02-02,"04:14:00","0.320","0.124","242.530","1.400","0.000","0.000",0
"1696",2007-02-02,"04:15:00","0.318","0.122","242.230","1.400","0.000","0.000",0
"1697",2007-02-02,"04:16:00","0.318","0.124","242.340","1.400","0.000","0.000",0
"1698",2007-02-02,"04:17:00","0.228","0.000","242.530","1.000","0.000","0.000",0
"1699",2007-02-02,"04:18:00","0.224","0.000","242.960","1.000","0.000","0.000",0
"1700",2007-02-02,"04:19:00","0.226","0.000","242.970","1.000","0.000","0.000",0
"1701",2007-02-02,"04:20:00","0.226","0.000","243.130","1.000","0.000","0.000",0
"1702",2007-02-02,"04:21:00","0.226","0.000","243.150","1.000","0.000","0.000",0
"1703",2007-02-02,"04:22:00","0.224","0.000","242.790","1.000","0.000","0.000",0
"1704",2007-02-02,"04:23:00","0.224","0.000","242.780","1.000","0.000","0.000",0
"1705",2007-02-02,"04:24:00","0.226","0.000","243.330","1.000","0.000","0.000",0
"1706",2007-02-02,"04:25:00","0.226","0.000","243.580","1.000","0.000","0.000",0
"1707",2007-02-02,"04:26:00","0.230","0.000","243.820","1.000","0.000","0.000",0
"1708",2007-02-02,"04:27:00","0.246","0.000","242.690","1.000","0.000","0.000",0
"1709",2007-02-02,"04:28:00","0.246","0.000","241.860","1.000","0.000","0.000",0
"1710",2007-02-02,"04:29:00","0.222","0.000","241.690","1.000","0.000","0.000",0
"1711",2007-02-02,"04:30:00","0.222","0.000","241.940","1.000","0.000","0.000",0
"1712",2007-02-02,"04:31:00","0.224","0.000","242.680","1.000","0.000","0.000",0
"1713",2007-02-02,"04:32:00","0.224","0.000","242.600","1.000","0.000","0.000",0
"1714",2007-02-02,"04:33:00","0.224","0.000","243.310","1.000","0.000","0.000",0
"1715",2007-02-02,"04:34:00","0.226","0.000","243.790","1.000","0.000","0.000",0
"1716",2007-02-02,"04:35:00","0.260","0.000","243.920","1.200","0.000","0.000",0
"1717",2007-02-02,"04:36:00","0.302","0.098","243.370","1.200","0.000","0.000",0
"1718",2007-02-02,"04:37:00","0.302","0.098","243.530","1.200","0.000","0.000",0
"1719",2007-02-02,"04:38:00","0.304","0.100","243.940","1.200","0.000","0.000",0
"1720",2007-02-02,"04:39:00","0.302","0.098","243.540","1.200","0.000","0.000",0
"1721",2007-02-02,"04:40:00","0.300","0.096","243.380","1.200","0.000","0.000",0
"1722",2007-02-02,"04:41:00","0.300","0.096","243.380","1.200","0.000","0.000",0
"1723",2007-02-02,"04:42:00","0.342","0.134","242.680","1.600","0.000","0.000",0
"1724",2007-02-02,"04:43:00","0.408","0.230","242.860","1.800","0.000","0.000",0
"1725",2007-02-02,"04:44:00","0.404","0.234","243.370","1.800","0.000","0.000",0
"1726",2007-02-02,"04:45:00","0.372","0.188","242.830","1.600","0.000","0.000",0
"1727",2007-02-02,"04:46:00","0.328","0.124","242.890","1.400","0.000","0.000",0
"1728",2007-02-02,"04:47:00","0.346","0.112","242.380","1.400","0.000","0.000",0
"1729",2007-02-02,"04:48:00","0.346","0.110","242.160","1.400","0.000","0.000",0
